2022-12-12 19:03:01.448 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:02:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:01.449 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:02:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:11.449 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:11.450 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:21.451 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:21.452 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:31.452 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:31.454 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:41.454 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:41.455 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:51.455 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime?datetime=2022-12-12_7:03:00' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
2022-12-12 19:03:51.457 [WARN ] [p.internal.http.HttpResponseListener] - Requesting 'http://192.168.50.10:5000/predict/5896/single_datetime_values?datetime=2022-12-12_7:03:00&nbvalues=3' (method='GET', content='null') failed: java.util.concurrent.TimeoutException: Total timeout 3000 ms elapsed
